SC_WES_INT5829572,110010690592,EGAN00001210834
SC_WES_INT5829573,110012171166,EGAN00001210835
SC_WES_INT5829574,110001079596,EGAN00001210836
SC_WES_INT5829575,110001079616,EGAN00001210837
SC_WES_INT5829577,110002187235,EGAN00001210839
SC_WES_INT5829578,110001161716,EGAN00001210840
SC_WES_INT5829579,110016260944,EGAN00001210841
SC_WES_INT5829580,110000897945,EGAN00001210842
SC_WES_INT5829581,110011659656,EGAN00001210843
SC_WES_INT5829582,110001079597,EGAN00001210844
SC_WES_INT5829583,110001079617,EGAN00001210845
SC_WES_INT5829584,110018621383,EGAN00001210846
SC_WES_INT5829585,110002187236,EGAN00001210847
SC_WES_INT5829586,110001485625,EGAN00001210848
SC_WES_INT5829587,110016260922,EGAN00001210849
SC_WES_INT5829588,110000897946,EGAN00001210850
SC_WES_INT5829589,110012171165,EGAN00001210851
SC_WES_INT5829591,110001079618,EGAN00001210852
SC_WES_INT5829592,110018621401,EGAN00001210853
SC_WES_INT5829593,110002187237,EGAN00001210854
SC_WES_INT5829595,110016260942,EGAN00001210855
SC_WES_INT5829596,110000897947,EGAN00001210856
SC_WES_INT5829597,110012171130,EGAN00001210857
SC_WES_INT5829598,110018481221,EGAN00001210858
SC_WES_INT5829600,110006854548,EGAN00001210860
SC_WES_INT5829601,110006636724,EGAN00001210861
SC_WES_INT5829602,119999442588,EGAN00001210862
SC_WES_INT5829603,110006998971,EGAN00001210863
SC_WES_INT5829604,110001079584,EGAN00001210864
SC_WES_INT5829605,110013749678,EGAN00001210865
SC_WES_INT5829606,110001309851,EGAN00001210866
SC_WES_INT5829608,110006854626,EGAN00001210868
SC_WES_INT5829609,110006636748,EGAN00001210869
SC_WES_INT5829610,110012270843,EGAN00001210870
SC_WES_INT5829611,110006998987,EGAN00001210871
SC_WES_INT5829612,110001079585,EGAN00001210872
SC_WES_INT5829613,119999889507,EGAN00001210873
SC_WES_INT5829614,110001309841,EGAN00001210874
SC_WES_INT5829616,110006854625,EGAN00001210876
SC_WES_INT5829618,110012270844,EGAN00001210878
SC_WES_INT5829619,110012444537,EGAN00001210879
SC_WES_INT5829620,110001079586,EGAN00001210880
SC_WES_INT5829621,110018547518,EGAN00001210881
SC_WES_INT5829622,110001309900,EGAN00001210882
SC_WES_INT5829623,110010426370,EGAN00001210883
SC_WES_INT5829624,110006854563,EGAN00001210884
SC_WES_INT5829627,110017567827,EGAN00001210887
SC_WES_INT5829628,110001079595,EGAN00001210888
SC_WES_INT5829629,110018547519,EGAN00001210889
SC_WES_INT5829630,110018481288,EGAN00001210890
SC_WES_INT5829631,110010426371,EGAN00001210891
SC_WES_INT5829632,110006854596,EGAN00001210892
SC_WES_INT5829633,110006636762,EGAN00001210893
SC_WES_INT5829634,110012270846,EGAN00001210894
SC_WES_INT5829635,110012444553,EGAN00001210895
SC_WES_INT5829636,119999889552,EGAN00001210896
SC_WES_INT5829637,110018547520,EGAN00001210897
SC_WES_INT5829638,110018481252,EGAN00001210898
SC_WES_INT5829639,110010426372,EGAN00001210899
SC_WES_INT5829640,110006854582,EGAN00001210900
SC_WES_INT5829641,110006636760,EGAN00001210901
SC_WES_INT5829642,110012270847,EGAN00001210902
SC_WES_INT5829643,110012444555,EGAN00001210903
SC_WES_INT5829644,110015360819,EGAN00001210904
SC_WES_INT5829646,110018481267,EGAN00001210906
SC_WES_INT5829647,110010426376,EGAN00001210907
SC_WES_INT5829648,110006854544,EGAN00001210908
SC_WES_INT5829649,110006636743,EGAN00001210909
SC_WES_INT5829650,110012270848,EGAN00001210910
SC_WES_INT5829651,110001079570,EGAN00001210911
SC_WES_INT5829652,119999889576,EGAN00001210912
SC_WES_INT5829654,110018481299,EGAN00001210914
SC_WES_INT5829655,110010426386,EGAN00001210915
SC_WES_INT5829656,110006854549,EGAN00001210916
SC_WES_INT5829657,110015851589,EGAN00001210917
SC_WES_INT5829658,110012270857,EGAN00001210918
SC_WES_INT5829659,110001079579,EGAN00001210919
SC_WES_INT5829660,110013749679,EGAN00001210920
SC_WES_INT5829661,110018547531,EGAN00001210921
SC_WES_INT5829662,110018481254,EGAN00001210922
SC_WES_INT5829663,110010426387,EGAN00001210923
SC_WES_INT5829664,110006854614,EGAN00001210924
SC_WES_INT5829665,110016381384,EGAN00001210925
SC_WES_INT5829666,110006998939,EGAN00001210926
SC_WES_INT5829667,110001079580,EGAN00001210927
SC_WES_INT5829668,110013749664,EGAN00001210928
SC_WES_INT5829669,110018547532,EGAN00001210929
SC_WES_INT5829670,110018481271,EGAN00001210930
SC_WES_INT5829671,110010426388,EGAN00001210931
SC_WES_INT5829672,110006636799,EGAN00001210932
SC_WES_INT5829673,110016486139,EGAN00001210933
SC_WES_INT5829674,110017567826,EGAN00001210934
SC_WES_INT5829675,110001079581,EGAN00001210935
SC_WES_INT5829676,110015360818,EGAN00001210936
SC_WES_INT5829677,110001309890,EGAN00001210937
SC_WES_INT5829678,110018481272,EGAN00001210938
SC_WES_INT5829679,110010426392,EGAN00001210939
SC_WES_INT5829680,110006636731,EGAN00001210940
SC_WES_INT5829681,110016486145,EGAN00001210941
SC_WES_INT5829682,110006998983,EGAN00001210942
SC_WES_INT5829683,110001079582,EGAN00001210943
SC_WES_INT5829684,110015360754,EGAN00001210944
SC_WES_INT5829685,110017567780,EGAN00001210945
SC_WES_INT5829687,110006854580,EGAN00001210946
SC_WES_INT5829688,110007173260,EGAN00001210947
SC_WES_INT5829689,110016486149,EGAN00001210948
SC_WES_INT5829691,110001079583,EGAN00001210949
SC_WES_INT5829692,110007225556,EGAN00001210950
SC_WES_INT5829693,110017304994,EGAN00001210951
SC_WES_INT5829695,110016214052,EGAN00001210953
SC_WES_INT5829696,110000533988,EGAN00001210954
SC_WES_INT5829697,110000610403,EGAN00001210955
SC_WES_INT5829698,110013427377,EGAN00001210956
SC_WES_INT5829699,110017140964,EGAN00001210957
SC_WES_INT5829700,110000415220,EGAN00001210958
SC_WES_INT5829701,110012171144,EGAN00001210959
SC_WES_INT5829702,110016370765,EGAN00001210960
SC_WES_INT5829703,110016214053,EGAN00001210961
SC_WES_INT5829704,110016366663,EGAN00001210962
SC_WES_INT5829705,110010858215,EGAN00001210963
SC_WES_INT5829706,110001198741,EGAN00001210964
SC_WES_INT5829707,110017140971,EGAN00001210965
SC_WES_INT5829708,110000415271,EGAN00001210966
SC_WES_INT5829710,110016370763,EGAN00001210968
SC_WES_INT5829711,110016214055,EGAN00001210969
SC_WES_INT5829712,110001802709,EGAN00001210970
SC_WES_INT5829714,110014947981,EGAN00001210972
SC_WES_INT5829715,110017140973,EGAN00001210973
SC_WES_INT5829716,110000415253,EGAN00001210974
SC_WES_INT5829717,110012171193,EGAN00001210975
SC_WES_INT5829719,110016214056,EGAN00001210977
SC_WES_INT5829720,110001802775,EGAN00001210978
SC_WES_INT5829721,110000610405,EGAN00001210979
SC_WES_INT5829722,110014260144,EGAN00001210980
SC_WES_INT5829723,110017140987,EGAN00001210981
SC_WES_INT5829724,110000555914,EGAN00001210982
SC_WES_INT5829727,110016214057,EGAN00001210985
SC_WES_INT5829728,110016366630,EGAN00001210986
SC_WES_INT5829729,110000610420,EGAN00001210987
SC_WES_INT5829730,110017039187,EGAN00001210988
SC_WES_INT5829731,110017140988,EGAN00001210989
SC_WES_INT5829732,110000415288,EGAN00001210990
SC_WES_INT5829733,110012171198,EGAN00001210991
SC_WES_INT5829734,110013609771,EGAN00001210992
SC_WES_INT5829735,110016214066,EGAN00001210993
SC_WES_INT5829736,110001802725,EGAN00001210994
SC_WES_INT5829738,110014260139,EGAN00001210996
SC_WES_INT5829739,110017140989,EGAN00001210997
SC_WES_INT5829740,110000415237,EGAN00001210998
SC_WES_INT5829741,110015990759,EGAN00001210999
SC_WES_INT5829742,110013609773,EGAN00001211000
SC_WES_INT5829743,110016214067,EGAN00001211001
SC_WES_INT5829744,110001802735,EGAN00001211002
SC_WES_INT5829745,110000610440,EGAN00001211003
SC_WES_INT5829746,110001244708,EGAN00001211004
SC_WES_INT5829747,110000415240,EGAN00001211005
SC_WES_INT5829748,110000415239,EGAN00001211006
SC_WES_INT5829749,110015990761,EGAN00001211007
SC_WES_INT5829750,110001003198,EGAN00001211008
SC_WES_INT5829751,110016214068,EGAN00001211009
SC_WES_INT5829752,110001802693,EGAN00001211010
SC_WES_INT5829754,110017112833,EGAN00001211012
SC_WES_INT5829755,110000415272,EGAN00001211013
SC_WES_INT5829757,110015990768,EGAN00001211015
SC_WES_INT5829758,110001003200,EGAN00001211016
SC_WES_INT5829759,110016214069,EGAN00001211017
SC_WES_INT5829760,110000610422,EGAN00001211018
SC_WES_INT5829761,110000610454,EGAN00001211019
SC_WES_INT5829762,110017075426,EGAN00001211020
SC_WES_INT5829763,110000415255,EGAN00001211021
SC_WES_INT5829764,110012171127,EGAN00001211022
SC_WES_INT5829765,110015990774,EGAN00001211023
SC_WES_INT5829766,110001399640,EGAN00001211024
SC_WES_INT5829767,110016214070,EGAN00001211025
SC_WES_INT5829769,110000610392,EGAN00001211027
SC_WES_INT5829770,110014084586,EGAN00001211028
SC_WES_INT5829771,110000415224,EGAN00001211029
SC_WES_INT5829772,110012171191,EGAN00001211030
SC_WES_INT5829773,110013609775,EGAN00001211031
SC_WES_INT5829774,110001399664,EGAN00001211032
SC_WES_INT5829775,110001802723,EGAN00001211033
SC_WES_INT5829777,110000935306,EGAN00001211035
SC_WES_INT5829778,110014260166,EGAN00001211036
SC_WES_INT5829779,110000415219,EGAN00001211037
SC_WES_INT5829780,110012171179,EGAN00001211038
SC_WES_INT5829781,110014340304,EGAN00001211039
SC_WES_INT5829784,110000610433,EGAN00001211041
SC_WES_INT5829785,110017016411,EGAN00001211042
SC_WES_INT5829787,110000415205,EGAN00001211043
SC_WES_INT5829788,110012171161,EGAN00001211044
SC_WES_INT5829789,110018596973,EGAN00001211045
SC_WES_INT5829790,110001079533,EGAN00001211046
SC_WES_INT5829791,110001079534,EGAN00001211047
SC_WES_INT5829793,110012444578,EGAN00001211049
SC_WES_INT5829797,110001242046,EGAN00001211053
SC_WES_INT5829798,110000590209,EGAN00001211054
SC_WES_INT5829799,110001079535,EGAN00001211055
SC_WES_INT5829801,110012444563,EGAN00001211057
SC_WES_INT5829802,110015212322,EGAN00001211058
SC_WES_INT5829803,110005755737,EGAN00001211059
SC_WES_INT5829805,110006854565,EGAN00001211061
SC_WES_INT5829806,110000590182,EGAN00001211062
SC_WES_INT5829807,110001079536,EGAN00001211063
SC_WES_INT5829808,110018472754,EGAN00001211064
SC_WES_INT5829811,110005755738,EGAN00001211067
SC_WES_INT5829813,110008074631,EGAN00001211069
SC_WES_INT5829814,110000590163,EGAN00001211070
SC_WES_INT5829815,110001079537,EGAN00001211071
SC_WES_INT5829820,110018453667,EGAN00001211076
SC_WES_INT5829821,110001802710,EGAN00001211077
SC_WES_INT5829822,110000590197,EGAN00001211078
SC_WES_INT5829823,110001079538,EGAN00001211079
SC_WES_INT5829829,110000533986,EGAN00001211085
SC_WES_INT5829830,110000590181,EGAN00001211086
SC_WES_INT5829831,110001079547,EGAN00001211087
SC_WES_INT5829837,110001802726,EGAN00001211093
SC_WES_INT5829838,110000590161,EGAN00001211094
SC_WES_INT5829839,110001079548,EGAN00001211095
SC_WES_INT5829845,110000533990,EGAN00001211101
SC_WES_INT5829846,110000590177,EGAN00001211102
SC_WES_INT5829847,110001079549,EGAN00001211103
SC_WES_INT5829853,110016366701,EGAN00001211109
SC_WES_INT5829854,110001299259,EGAN00001211110
SC_WES_INT5829855,110018472724,EGAN00001211111
SC_WES_INT5829857,110008753209,EGAN00001211113
SC_WES_INT5829861,110016366647,EGAN00001211117
SC_WES_INT5829862,110001299263,EGAN00001211118
SC_WES_INT5829863,110018472695,EGAN00001211119
SC_WES_INT5829864,110006998967,EGAN00001211120
SC_WES_INT5829865,110008753210,EGAN00001211121
SC_WES_INT5829867,110006733185,EGAN00001211123
SC_WES_INT5829869,110016366661,EGAN00001211125
SC_WES_INT5829870,110001079532,EGAN00001211126
SC_WES_INT5829872,110012444562,EGAN00001211128
SC_WES_INT5829873,110008753211,EGAN00001211129
SC_WES_INT5829876,110014379894,EGAN00001211132
SC_WES_INT5829877,110018596971,EGAN00001211133
SC_WES_INT5829879,110018472681,EGAN00001211134
SC_WES_INT5829880,110006998938,EGAN00001211135
SC_WES_INT5829881,110008753212,EGAN00001211136
SC_WES_INT5829885,110018596972,EGAN00001211139
SC_WES_INT5829886,110018031661,EGAN00001211140
SC_WES_INT5829887,110018031662,EGAN00001211141
SC_WES_INT5829888,110000863139,EGAN00001211142
SC_WES_INT5829889,110000804254,EGAN00001211143
SC_WES_INT5829890,110002750425,EGAN00001211144
SC_WES_INT5829891,110017490359,EGAN00001211145
SC_WES_INT5829892,110008312110,EGAN00001211146
SC_WES_INT5829893,110000799280,EGAN00001211147
SC_WES_INT5829894,110000799250,EGAN00001211148
SC_WES_INT5829895,110018031663,EGAN00001211149
SC_WES_INT5829896,110000757650,EGAN00001211150
SC_WES_INT5829897,110001462258,EGAN00001211151
SC_WES_INT5829898,110002750426,EGAN00001211152
SC_WES_INT5829899,110017490386,EGAN00001211153
SC_WES_INT5829900,110008312121,EGAN00001211154
SC_WES_INT5829901,110017490391,EGAN00001211155
SC_WES_INT5829902,110000799217,EGAN00001211156
SC_WES_INT5829903,110018031664,EGAN00001211157
SC_WES_INT5829904,110000802510,EGAN00001211158
SC_WES_INT5829905,110009679431,EGAN00001211159
SC_WES_INT5829906,110002750427,EGAN00001211160
SC_WES_INT5829907,110017490358,EGAN00001211161
SC_WES_INT5829908,110001161235,EGAN00001211162
SC_WES_INT5829909,110000762451,EGAN00001211163
SC_WES_INT5829910,110018031645,EGAN00001211164
SC_WES_INT5829911,110018031665,EGAN00001211165
SC_WES_INT5829912,110000757670,EGAN00001211166
SC_WES_INT5829913,110013807503,EGAN00001211167
SC_WES_INT5829914,110002750429,EGAN00001211168
SC_WES_INT5829915,110017490370,EGAN00001211169
SC_WES_INT5829916,110001161236,EGAN00001211170
SC_WES_INT5829917,110002016885,EGAN00001211171
SC_WES_INT5829918,110018031646,EGAN00001211172
SC_WES_INT5829919,110018031674,EGAN00001211173
SC_WES_INT5829920,110000757671,EGAN00001211174
SC_WES_INT5829921,110009405496,EGAN00001211175
SC_WES_INT5829922,110002750430,EGAN00001211176
SC_WES_INT5829923,110008312141,EGAN00001211177
SC_WES_INT5829924,110001161237,EGAN00001211178
SC_WES_INT5829925,110000982722,EGAN00001211179
SC_WES_INT5829926,110018031647,EGAN00001211180
SC_WES_INT5829927,110018031675,EGAN00001211181
SC_WES_INT5829928,110000863177,EGAN00001211182
SC_WES_INT5829929,110010175514,EGAN00001211183
SC_WES_INT5829930,110002750439,EGAN00001211184
SC_WES_INT5829931,110017030698,EGAN00001211185
SC_WES_INT5829932,110001161238,EGAN00001211186
SC_WES_INT5829933,110003637207,EGAN00001211187
SC_WES_INT5829934,110018031648,EGAN00001211188
SC_WES_INT5829935,110018031676,EGAN00001211189
SC_WES_INT5829936,110000757675,EGAN00001211190
SC_WES_INT5829937,110017958998,EGAN00001211191
SC_WES_INT5829938,110016260941,EGAN00001211192
SC_WES_INT5829939,110008312171,EGAN00001211193
SC_WES_INT5829940,110001161239,EGAN00001211194
SC_WES_INT5829941,110009308399,EGAN00001211195
SC_WES_INT5829942,110018031649,EGAN00001211196
SC_WES_INT5829943,110018031677,EGAN00001211197
SC_WES_INT5829944,110000757663,EGAN00001211198
SC_WES_INT5829945,110000710641,EGAN00001211199
SC_WES_INT5829946,110016260928,EGAN00001211200
SC_WES_INT5829947,110008312173,EGAN00001211201
SC_WES_INT5829948,110001161240,EGAN00001211202
SC_WES_INT5829949,110001164588,EGAN00001211203
SC_WES_INT5829950,110018031658,EGAN00001211204
SC_WES_INT5829951,110000757658,EGAN00001211205
SC_WES_INT5829952,110000863175,EGAN00001211206
SC_WES_INT5829953,110002750413,EGAN00001211207
SC_WES_INT5829954,110017490388,EGAN00001211208
SC_WES_INT5829956,110001161241,EGAN00001211210
SC_WES_INT5829957,110002016910,EGAN00001211211
SC_WES_INT5829958,110018031659,EGAN00001211212
SC_WES_INT5829959,110000757669,EGAN00001211213
SC_WES_INT5829960,110000863147,EGAN00001211214
SC_WES_INT5829961,110002750414,EGAN00001211215
SC_WES_INT5829962,110017490377,EGAN00001211216
SC_WES_INT5829963,110008312190,EGAN00001211217
SC_WES_INT5829964,110001161242,EGAN00001211218
SC_WES_INT5829965,110001884111,EGAN00001211219
SC_WES_INT5829966,110018031660,EGAN00001211220
SC_WES_INT5829967,110000757674,EGAN00001211221
SC_WES_INT5829968,110009405480,EGAN00001211222
SC_WES_INT5829969,110002750423,EGAN00001211223
SC_WES_INT5829970,110017490355,EGAN00001211224
SC_WES_INT5829971,110008312109,EGAN00001211225
SC_WES_INT5829972,110001161251,EGAN00001211226
SC_WES_INT5829973,110000496065,EGAN00001211227
SC_WES_INT5829975,110000863171,EGAN00001211228
SC_WES_INT5829976,110016373116,EGAN00001211229
SC_WES_INT5829977,110002750424,EGAN00001211230
SC_WES_INT5829979,110008312139,EGAN00001211231
SC_WES_INT5829980,110001161252,EGAN00001211232
SC_WES_INT5829981,110002223489,EGAN00001211233
SC_WES_INT5830078,110017304995,EGAN00001211234
SC_WES_INT5830079,110017305016,EGAN00001211235
SC_WES_INT5830081,110001463032,EGAN00001211237
SC_WES_INT5830082,110001003190,EGAN00001211238
SC_WES_INT5830083,110018481302,EGAN00001211239
SC_WES_INT5830084,110001438980,EGAN00001211240
SC_WES_INT5830086,110017304996,EGAN00001211242
SC_WES_INT5830087,110017305017,EGAN00001211243
SC_WES_INT5830089,119999781767,EGAN00001211245
SC_WES_INT5830090,110001003192,EGAN00001211246
SC_WES_INT5830091,110018481300,EGAN00001211247
SC_WES_INT5830092,110007700875,EGAN00001211248
SC_WES_INT5830095,110012171129,EGAN00001211251
SC_WES_INT5830096,110008312126,EGAN00001211252
SC_WES_INT5830097,119999781775,EGAN00001211253
SC_WES_INT5830099,110018481298,EGAN00001211255
SC_WES_INT5830100,110001164596,EGAN00001211256
SC_WES_INT5830101,110000610439,EGAN00001211257
SC_WES_INT5830102,110017304998,EGAN00001211258
SC_WES_INT5830103,110012171177,EGAN00001211259
SC_WES_INT5830104,110008312186,EGAN00001211260
SC_WES_INT5830105,119999781779,EGAN00001211261
SC_WES_INT5830106,110001003196,EGAN00001211262
SC_WES_INT5830108,110000944795,EGAN00001211264
SC_WES_INT5830109,110000610388,EGAN00001211265
SC_WES_INT5830110,110017304999,EGAN00001211266
SC_WES_INT5830111,110012171194,EGAN00001211267
SC_WES_INT5830112,110008312169,EGAN00001211268
SC_WES_INT5830113,119999781787,EGAN00001211269
SC_WES_INT5830114,110001003197,EGAN00001211270
SC_WES_INT5830116,119999753552,EGAN00001211272
SC_WES_INT5830117,110000610465,EGAN00001211273
SC_WES_INT5830118,110017305000,EGAN00001211274
SC_WES_INT5830119,110012171197,EGAN00001211275
SC_WES_INT5830120,110008312123,EGAN00001211276
SC_WES_INT5830121,119999781789,EGAN00001211277
SC_WES_INT5830122,110002187242,EGAN00001211278
SC_WES_INT5830123,110018481224,EGAN00001211279
SC_WES_INT5830124,119999753554,EGAN00001211280
SC_WES_INT5830125,110000610456,EGAN00001211281
SC_WES_INT5830126,110017305010,EGAN00001211282
SC_WES_INT5830127,110012171128,EGAN00001211283
SC_WES_INT5830128,110001161299,EGAN00001211284
SC_WES_INT5830129,119999781791,EGAN00001211285
SC_WES_INT5830130,110002187251,EGAN00001211286
SC_WES_INT5830131,110000835354,EGAN00001211287
SC_WES_INT5830132,119999753558,EGAN00001211288
SC_WES_INT5830134,110017305011,EGAN00001211290
SC_WES_INT5830136,110001161301,EGAN00001211292
SC_WES_INT5830137,110001003180,EGAN00001211293
SC_WES_INT5830138,110002187254,EGAN00001211294
SC_WES_INT5830139,110001300811,EGAN00001211295
SC_WES_INT5830140,119999753560,EGAN00001211296
SC_WES_INT5830141,110000610469,EGAN00001211297
SC_WES_INT5830142,110017305012,EGAN00001211298
SC_WES_INT5830143,110012171149,EGAN00001211299
SC_WES_INT5830144,110001161302,EGAN00001211300
SC_WES_INT5830145,110001003182,EGAN00001211301
SC_WES_INT5830146,110002187255,EGAN00001211302
SC_WES_INT5830147,110000728490,EGAN00001211303
SC_WES_INT5830148,119999753562,EGAN00001211304
SC_WES_INT5830150,110017305013,EGAN00001211306
SC_WES_INT5830152,110001161303,EGAN00001211308
SC_WES_INT5830153,110001003183,EGAN00001211309
SC_WES_INT5830154,110002187256,EGAN00001211310
SC_WES_INT5830155,110000872521,EGAN00001211311
SC_WES_INT5830156,119999753564,EGAN00001211312
SC_WES_INT5830158,110017305014,EGAN00001211314
SC_WES_INT5830159,110012171175,EGAN00001211315
SC_WES_INT5830160,110001161304,EGAN00001211316
SC_WES_INT5830161,110001003186,EGAN00001211317
SC_WES_INT5830162,110010352304,EGAN00001211318
SC_WES_INT5830163,110002016895,EGAN00001211319
SC_WES_INT5830164,110000610466,EGAN00001211320
SC_WES_INT5830165,110018481305,EGAN00001211321
SC_WES_INT5830168,110001161306,EGAN00001211323
SC_WES_INT5830169,110001003189,EGAN00001211324
SC_WES_INT5830171,110001540088,EGAN00001211325
SC_WES_INT5830173,110001554186,EGAN00001211327
SC_WES_INT5830174,110001004171,EGAN00001211328
SC_WES_INT5830175,110001004166,EGAN00001211329
SC_WES_INT5830176,110009251660,EGAN00001211330
SC_WES_INT5830177,110015477099,EGAN00001211331
SC_WES_INT5830178,110017950288,EGAN00001211332
SC_WES_INT5830179,110011753582,EGAN00001211333
SC_WES_INT5830180,110002137851,EGAN00001211334
SC_WES_INT5830181,119999781729,EGAN00001211335
SC_WES_INT5830182,110001309837,EGAN00001211336
SC_WES_INT5830183,110001309917,EGAN00001211337
SC_WES_INT5830184,110001161253,EGAN00001211338
SC_WES_INT5830185,110015477101,EGAN00001211339
SC_WES_INT5830186,110017950301,EGAN00001211340
SC_WES_INT5830187,110011753583,EGAN00001211341
SC_WES_INT5830188,110002137861,EGAN00001211342
SC_WES_INT5830189,119999781731,EGAN00001211343
SC_WES_INT5830190,110001004176,EGAN00001211344
SC_WES_INT5830191,110001309889,EGAN00001211345
SC_WES_INT5830192,110001161254,EGAN00001211346
SC_WES_INT5830193,110015477102,EGAN00001211347
SC_WES_INT5830194,110016909042,EGAN00001211348
SC_WES_INT5830195,110011753584,EGAN00001211349
SC_WES_INT5830196,110002279928,EGAN00001211350
SC_WES_INT5830197,119999781739,EGAN00001211351
SC_WES_INT5830198,110001309901,EGAN00001211352
SC_WES_INT5830200,110001161255,EGAN00001211354
SC_WES_INT5830202,110016909113,EGAN00001211356
SC_WES_INT5830203,110011753585,EGAN00001211357
SC_WES_INT5830204,110003637153,EGAN00001211358
SC_WES_INT5830205,119999781741,EGAN00001211359
SC_WES_INT5830206,110001512679,EGAN00001211360
SC_WES_INT5830207,110008970100,EGAN00001211361
SC_WES_INT5830208,110001161256,EGAN00001211362
SC_WES_INT5830209,110015477105,EGAN00001211363
SC_WES_INT5830210,110016909106,EGAN00001211364
SC_WES_INT5830211,110011753594,EGAN00001211365
SC_WES_INT5830212,110003637208,EGAN00001211366
SC_WES_INT5830213,119999781743,EGAN00001211367
SC_WES_INT5830214,110001004213,EGAN00001211368
SC_WES_INT5830215,110008970101,EGAN00001211369
SC_WES_INT5830216,110001161258,EGAN00001211370
SC_WES_INT5830217,110015477114,EGAN00001211371
SC_WES_INT5830218,110016909079,EGAN00001211372
SC_WES_INT5830219,110011753596,EGAN00001211373
SC_WES_INT5830220,110003637209,EGAN00001211374
SC_WES_INT5830221,119999781751,EGAN00001211375
SC_WES_INT5830222,110001309885,EGAN00001211376
SC_WES_INT5830223,110008970102,EGAN00001211377
SC_WES_INT5830224,110001161267,EGAN00001211378
SC_WES_INT5830225,110015477116,EGAN00001211379
SC_WES_INT5830226,110016909076,EGAN00001211380
SC_WES_INT5830227,110011753597,EGAN00001211381
SC_WES_INT5830228,110003637211,EGAN00001211382
SC_WES_INT5830229,119999781753,EGAN00001211383
SC_WES_INT5830230,110001309921,EGAN00001211384
SC_WES_INT5830231,110008970103,EGAN00001211385
SC_WES_INT5830232,110001161268,EGAN00001211386
SC_WES_INT5830233,110015477117,EGAN00001211387
SC_WES_INT5830235,110011753598,EGAN00001211389
SC_WES_INT5830236,110006164306,EGAN00001211390
SC_WES_INT5830237,119999781755,EGAN00001211391
SC_WES_INT5830238,110001512687,EGAN00001211392
SC_WES_INT5830239,110008970156,EGAN00001211393
SC_WES_INT5830240,110001161269,EGAN00001211394
SC_WES_INT5830241,110015477120,EGAN00001211395
SC_WES_INT5830242,110016909047,EGAN00001211396
SC_WES_INT5830243,110011753599,EGAN00001211397
SC_WES_INT5830244,110017910685,EGAN00001211398
SC_WES_INT5830245,119999781763,EGAN00001211399
SC_WES_INT5830246,110001004183,EGAN00001211400
SC_WES_INT5830248,110001161270,EGAN00001211402
SC_WES_INT5830249,110015477121,EGAN00001211403
SC_WES_INT5830250,110016909111,EGAN00001211404
SC_WES_INT5830251,110011753600,EGAN00001211405
SC_WES_INT5830252,110017910698,EGAN00001211406
SC_WES_INT5830253,119999781765,EGAN00001211407
SC_WES_INT5830254,110001004218,EGAN00001211408
SC_WES_INT5830255,110009251658,EGAN00001211409
SC_WES_INT5830256,110001161271,EGAN00001211410
SC_WES_INT5830257,110017950286,EGAN00001211411
SC_WES_INT5830258,110016909077,EGAN00001211412
SC_WES_INT5830259,110001962785,EGAN00001211413
SC_WES_INT5830260,110017910714,EGAN00001211414
SC_WES_INT5830261,110001512684,EGAN00001211415
SC_WES_INT5830263,110009251659,EGAN00001211416
SC_WES_INT5830264,110015477098,EGAN00001211417
SC_WES_INT5830265,110017950287,EGAN00001211418
SC_WES_INT5830267,110002016869,EGAN00001211419
SC_WES_INT5830268,110017910725,EGAN00001211420
SC_WES_INT5830269,110016909064,EGAN00001211421
SC_WES_INT5830270,110016193221,EGAN00001211422
SC_WES_INT5830271,110016193223,EGAN00001211423
SC_WES_INT5830272,110016909093,EGAN00001211424
SC_WES_INT5830274,110017807958,EGAN00001211426
SC_WES_INT5830275,110018453731,EGAN00001211427
SC_WES_INT5830276,110017202779,EGAN00001211428
SC_WES_INT5830277,110001093493,EGAN00001211429
SC_WES_INT5830278,110013760996,EGAN00001211430
SC_WES_INT5830279,110016193227,EGAN00001211431
SC_WES_INT5830281,110016550309,EGAN00001211433
SC_WES_INT5830282,110017807960,EGAN00001211434
SC_WES_INT5830283,110000496089,EGAN00001211435
SC_WES_INT5830284,110017202863,EGAN00001211436
SC_WES_INT5830285,110009251661,EGAN00001211437
SC_WES_INT5830286,110013761019,EGAN00001211438
SC_WES_INT5830287,110016193229,EGAN00001211439
SC_WES_INT5830288,110016909033,EGAN00001211440
SC_WES_INT5830289,110016910796,EGAN00001211441
SC_WES_INT5830290,110017807961,EGAN00001211442
SC_WES_INT5830291,110000496099,EGAN00001211443
SC_WES_INT5830292,110017202816,EGAN00001211444
SC_WES_INT5830293,110009251662,EGAN00001211445
SC_WES_INT5830294,110013761020,EGAN00001211446
SC_WES_INT5830295,110016193230,EGAN00001211447
SC_WES_INT5830296,110016909048,EGAN00001211448
SC_WES_INT5830297,110017807929,EGAN00001211449
SC_WES_INT5830298,110017837126,EGAN00001211450
SC_WES_INT5830299,110001270547,EGAN00001211451
SC_WES_INT5830300,110017202843,EGAN00001211452
SC_WES_INT5830301,110009251663,EGAN00001211453
SC_WES_INT5830302,110013761021,EGAN00001211454
SC_WES_INT5830303,110016193231,EGAN00001211455
SC_WES_INT5830304,110016909075,EGAN00001211456
SC_WES_INT5830305,110017807938,EGAN00001211457
SC_WES_INT5830306,110018453672,EGAN00001211458
